ANO;BIMESTRE;COMPONENTE;CURSO;QT
2025;4;941039;956;11
2025;3;941035;941;14
2025;4;999228;945;4
2025;3;904112;938;2
2025;3;918106;676;40
2025;3;926062;912;1
2025;3;926064;912;1
2025;3;946009;912;1
2025;4;999209;972;8
2025;4;999207;971;4
2025;4;949020;63;1
2025;3;700238;907;3
2025;3;942033;907;1
2025;3;969008;969;15
2025;4;950028;950;11
2025;3;900010;930;1
2025;4;926067;951;1
2025;3;999220;967;13
2025;4;904105;904;1
2025;3;904100;907;1
2025;3;914027;907;1
2025;4;999233;907;1
2025;4;916044;676;1
2025;4;999210;910;10
2025;4;999207;956;25
2025;4;910107;998;15
2025;3;919093;998;1
2025;3;996005;996;7
2025;3;947001;151;2
2025;3;912115;962;4
2025;4;919108;941;12
2025;3;908149;920;4
2025;3;908167;920;4
2025;3;999215;920;3
2025;3;907119;983;2
2025;4;918115;909;1
2025;3;948045;909;1
2025;3;907089;931;3
2025;3;907094;931;4
2025;3;912122;906;1
2025;3;968010;968;2
2025;4;963006;964;6
2025;3;948032;912;1
2025;4;950024;996;10
2025;4;999217;975;5
2025;3;968002;968;1
2025;4;999202;999;41
2025;4;904108;919;2
2025;3;969000;971;5
2025;3;999208;971;5
2025;4;999203;960;2
2025;4;936017;935;4
2025;4;968002;968;1
2025;3;912110;987;1
2025;4;949020;953;1
2025;3;918120;916;1
2025;3;966024;916;1
2025;4;999206;994;10
2025;4;944013;912;1
2025;3;905026;930;1
2025;4;918135;919;15
2025;3;986016;967;1
2025;4;986017;967;1
2025;3;980235;983;1
2025;4;956013;683;5
2025;3;999187;924;1
2025;3;999168;912;16
2025;3;980229;921;1
2025;4;999207;936;7
2025;3;499241;4909;6
2025;3;999212;902;2
2025;3;946000;926;1
2025;3;908139;998;1
2025;3;918116;998;1
2025;3;999239;902;5
2025;3;999231;987;1
2025;4;999240;906;13
2025;4;916043;916;4
2025;3;900014;921;2
2025;4;999236;921;6
2025;3;947000;173;1
2025;4;900015;977;1
2025;4;907110;967;1
2025;3;907161;967;1
2025;4;918123;9;1
2025;4;977001;993;1
2025;3;919077;958;1
2025;3;919079;958;1
2025;4;918136;912;1
2025;3;999233;927;2
2025;4;912134;913;1
2025;4;963009;913;1
2025;3;912140;38;1
2025;3;967020;952;2
2025;4;984004;12;1
2025;4;907119;981;1
2025;4;999227;59;1
2025;3;907120;977;1
2025;3;987039;944;2
2025;4;907115;908;2
2025;3;914035;980;3
2025;3;907115;922;3
2025;3;966024;941;1
2025;4;926076;930;1
2025;3;977000;930;1
2025;3;913080;952;1
2025;4;966039;949;1
2025;4;907110;954;1
2025;3;999129;942;3
2025;4;907110;904;5
2025;3;907109;926;1
2025;4;907120;926;1
2025;4;904101;903;1
2025;3;918121;944;1
2025;3;948003;944;1
2025;3;948044;953;2
2025;4;907115;922;3
2025;4;973006;947;1
2025;3;912110;148;1
2025;4;907113;913;1
2025;3;999204;968;2
2025;3;908133;951;1
2025;3;905048;962;1
2025;3;910108;153;1
2025;3;912143;958;1
2025;3;912107;967;1
2025;4;918106;5026;1
2025;3;947001;5026;1
2025;3;966040;967;2
2025;3;959016;998;1
2025;4;913080;909;1
2025;3;912144;217;1
2025;4;941038;217;1
2025;4;918122;907;2
2025;4;947000;907;3
2025;4;918114;987;1
2025;4;907138;931;1
2025;3;905048;907;1
2025;3;912143;913;1
2025;4;907109;953;1
2025;3;999231;953;1
2025;3;912107;972;2
2025;4;912132;972;1
2025;4;907109;977;1
2025;4;967020;183;2
2025;3;967026;183;2
2025;4;999204;183;2
2025;4;912108;957;3
2025;4;999203;968;2
2025;3;966024;160;1
2025;3;918106;684;2
2025;3;907110;942;1
2025;4;908146;908;1
2025;3;966024;141;1
2025;3;912120;941;1
2025;4;912144;942;1
2025;3;918111;953;1
2025;3;912107;954;1
2025;4;918108;183;1
2025;3;900014;160;4
2025;3;918108;160;3
2025;4;918108;908;1
2025;4;999231;5026;2
2025;3;934063;924;1
2025;3;912110;968;2
2025;4;912143;947;1
2025;4;966024;951;1
2025;4;905048;942;1
2025;3;926075;962;1
2025;4;918106;926;1
2025;4;999203;966;1
2025;3;918132;915;1
2025;3;941037;969;1
2025;3;918110;684;2
2025;4;918111;926;1
2025;3;967024;676;4
2025;4;918121;153;1
2025;4;919076;905;1
2025;3;918110;958;2
2025;4;908140;920;2
2025;3;904108;929;4
2025;3;900014;156;1
2025;4;966029;156;1
2025;3;907154;907;1
2025;3;907158;907;1
2025;4;926076;5018;1
2025;4;906076;901;2
2025;3;909038;909;1
2025;3;913075;931;1
2025;4;916044;916;1
2025;3;999231;59;1
2025;3;908126;5035;1
2025;4;946017;5035;1
2025;4;968009;968;1
2025;4;999209;968;1
2025;3;912100;909;1
2025;3;907108;36;1
2025;3;918122;966;1
2025;3;908126;935;1
2025;3;953067;87;1
2025;4;909058;967;1
2025;3;918113;153;1
2025;3;949004;967;1
2025;3;949005;967;1
2025;4;912126;959;1
2025;4;967026;146;1
2025;4;999205;146;1
2025;4;913075;160;1
2025;3;968003;987;1
2025;3;959016;684;1
2025;4;912114;9001;1
2025;4;947004;953;1
2025;3;999200;5008;1
2025;4;999200;676;1
2025;4;900014;908;1
2025;4;900014;910;1
2025;4;918125;920;1
2025;4;999200;947;1
2025;4;900014;949;1
2025;4;999200;949;1
2025;4;912122;950;1
2025;4;900014;953;1
2025;4;941037;953;1
2025;4;999200;977;1
2025;4;987039;987;1
2025;4;499241;4913;1
2025;4;700238;942;80
2025;4;912107;907;520
2025;3;912122;950;61
2025;3;954019;950;46
2025;3;999203;913;260
2025;4;961022;961;17
2025;3;912134;912;138
2025;3;700250;700;39
2025;3;999217;700;41
2025;4;900015;907;443
2025;3;907130;907;619
2025;3;907131;907;651
2025;3;918122;986;99
2025;3;907133;907;616
2025;4;907136;907;250
2025;4;912143;912;727
2025;4;999203;912;732
2025;4;904098;924;14
2025;4;904105;924;14
2025;3;907139;907;363
2025;4;907135;907;668
2025;3;999204;954;30
2025;3;960026;960;26
2025;3;953066;964;33
2025;3;913075;909;217
2025;4;925097;909;83
2025;4;999204;909;85
2025;4;946029;946;56
2025;3;912115;953;59
2025;3;953074;953;56
2025;3;918131;918;85
2025;4;918149;918;69
2025;4;910102;902;11
2025;4;999219;902;11
2025;3;918066;918;21
2025;3;918079;918;62
2025;3;918089;918;169
2025;3;918091;918;30
2025;4;947013;948;193
2025;3;906077;901;1
2025;3;916056;917;5
2025;3;700242;700;56
2025;3;948054;948;240
2025;4;700254;700;30
2025;3;999211;700;31
2025;3;941037;912;1220
2025;3;907051;907;46
2025;3;912133;909;189
2025;3;906089;917;10
2025;4;916057;917;11
2025;3;918135;918;117
2025;3;919076;918;91
2025;3;905049;905;71
2025;3;905054;905;56
2025;3;999209;905;41
2025;3;953062;938;11
2025;3;900014;954;132
2025;3;912122;954;145
2025;3;907088;907;18
2025;3;912101;941;35
2025;4;918051;941;18
2025;3;918000;941;25
2025;3;926075;926;500
2025;3;972002;972;24
2025;3;930000;930;7
2025;3;999206;946;120
2025;4;918114;948;562
2025;3;999228;912;449
2025;3;700238;700;36
2025;3;999203;948;257
2025;4;913074;952;47
2025;4;918131;919;50
2025;4;919105;919;76
2025;3;937028;937;47
2025;3;937031;937;58
2025;3;937048;937;106
2025;3;906057;906;2
2025;3;966038;684;2
2025;3;919016;919;66
2025;3;919055;919;9
2025;3;999166;919;26
2025;3;999203;998;83
2025;3;926035;926;51
2025;3;999214;926;52
2025;3;980244;916;1
2025;4;999214;986;15
2025;3;918118;948;306
2025;3;918114;918;155
2025;4;918140;918;53
2025;3;905025;905;9
2025;3;905043;905;9
2025;3;999159;905;4
2025;3;956013;915;15
2025;3;900015;987;494
2025;3;999213;948;149
2025;4;910102;951;75
2025;3;942003;942;7
2025;3;942058;942;17
2025;4;942031;942;43
2025;3;999134;912;16
2025;3;999138;912;121
2025;3;700257;903;6
2025;3;912099;925;2
2025;3;999171;925;5
2025;3;907073;907;5
2025;3;907070;907;6
2025;4;966031;967;91
2025;4;967020;967;91
2025;3;912086;909;2
2025;3;912057;918;55
2025;3;999207;914;11
2025;3;918131;941;40
2025;3;985002;951;92
2025;3;904095;904;12
2025;3;904112;904;13
2025;3;999217;904;10
2025;3;910112;902;12
2025;3;907112;921;7
2025;3;908154;921;7
2025;3;912132;912;429
2025;3;913082;913;71
2025;3;904103;930;11
2025;3;905058;930;30
2025;3;919043;919;78
2025;3;999171;908;8
2025;3;999212;936;3
2025;4;999214;987;137
2025;3;929010;930;6
2025;3;930007;930;8
2025;4;913075;952;53
2025;4;936015;936;8
2025;3;918073;941;27
2025;3;962008;962;51
2025;3;999203;962;44
2025;3;900013;700;4
2025;3;980229;700;7
2025;3;913077;957;65
2025;3;941017;941;34
2025;3;919022;919;69
2025;3;919007;919;50
2025;4;919034;919;28
2025;3;947000;947;128
2025;4;949000;919;59
2025;3;999133;912;21
2025;3;908129;915;27
2025;3;916043;915;19
2025;3;999203;919;26
2025;4;953070;953;111
2025;4;912110;906;16
2025;3;967021;949;70
2025;3;912098;913;71
2025;3;912103;913;37
2025;3;966039;966;44
2025;4;942035;942;23
2025;3;999202;975;30
2025;4;906079;906;32
2025;4;947000;948;714
2025;4;999207;960;32
2025;4;946015;946;54
2025;4;910102;961;35
2025;3;700251;935;10
2025;3;946031;946;64
2025;4;999202;951;258
2025;3;999234;924;19
2025;3;912093;912;3
2025;3;910076;910;7
2025;4;953064;953;150
2025;4;999167;919;6
2025;3;907115;925;38
2025;3;999234;925;15
2025;4;999210;953;92
2025;3;967026;949;49
2025;4;907115;910;55
2025;3;934061;987;271
2025;3;934062;987;351
2025;4;934063;987;116
2025;3;999207;987;162
2025;3;907110;910;47
2025;3;910102;910;4
2025;4;999204;998;22
2025;3;918068;918;17
2025;3;918080;918;63
2025;3;914012;914;3
2025;3;910102;998;19
2025;3;999205;947;35
2025;3;999200;997;77
2025;3;912140;965;17
2025;3;918068;919;13
2025;3;918071;919;9
2025;4;963011;963;9
2025;4;947006;947;55
2025;4;999210;947;43
2025;4;999212;941;59
2025;3;907120;910;41
2025;3;949020;965;7
2025;3;953063;965;17
2025;4;956013;965;14
2025;3;967020;967;242
2025;3;987020;987;323
2025;3;953063;953;163
2025;3;919045;919;3
2025;4;966039;966;17
2025;3;999209;944;45
2025;3;975005;975;9
2025;3;675003;675;21
2025;4;986017;986;17
2025;3;914012;905;3
2025;3;918113;999;35
2025;3;918122;999;76
2025;4;675003;675;6
2025;4;954025;954;29
2025;3;700236;903;3
2025;4;916038;916;3
2025;3;999202;935;10
2025;3;913073;913;76
2025;3;906038;901;2
2025;3;906051;901;1
2025;3;987025;937;17
2025;3;999240;937;63
2025;3;700234;700;1
2025;3;918004;919;1
2025;3;918115;997;79
2025;4;918124;997;43
2025;3;938010;938;22
2025;4;912145;954;21
2025;4;954024;954;21
2025;3;949020;941;90
2025;4;910111;947;58
2025;3;999204;947;63
2025;3;953062;996;111
2025;4;963006;963;20
2025;4;907110;905;28
2025;4;936024;936;2
2025;4;999212;936;2
2025;3;907119;914;57
2025;3;999214;914;10
2025;3;999202;972;41
2025;4;999240;972;34
2025;3;919076;949;67
2025;4;949000;949;27
2025;3;999202;949;40
2025;3;999240;971;11
2025;3;904104;905;20
2025;3;999214;920;1
2025;3;904115;927;1
2025;3;999236;927;1
2025;3;999227;997;36
2025;3;999214;941;10
2025;3;999201;910;22
2025;3;999202;910;22
2025;4;999236;910;17
2025;3;904107;905;14
2025;3;912108;945;62
2025;4;912126;965;22
2025;3;914005;930;4
2025;3;930001;930;6
2025;3;904097;924;6
2025;3;904098;924;6
2025;3;999240;924;2
2025;3;999204;973;24
2025;3;904105;924;11
2025;3;967022;967;66
2025;4;999213;914;5
2025;4;907111;987;68
2025;3;907085;908;1
2025;3;918014;917;1
2025;3;918018;917;1
2025;4;926062;926;153
2025;4;999205;994;19
2025;4;918106;999;17
2025;4;999205;999;19
2025;3;999218;920;7
2025;4;999219;920;7
2025;4;912129;912;50
2025;4;912132;993;1
2025;3;912097;913;45
2025;3;999205;942;32
2025;4;999206;942;20
2025;4;907119;700;37
2025;4;926061;944;45
2025;4;908156;908;2
2025;4;999236;908;2
2025;3;999213;945;4
2025;3;999227;945;21
2025;3;700232;700;7
2025;3;966032;966;18
2025;4;944041;944;13
2025;3;999214;944;9
2025;4;916053;917;4
2025;3;999217;963;48
2025;3;912070;957;1
2025;3;912082;957;2
2025;3;912087;957;1
2025;4;999210;915;11
2025;3;999209;993;14
2025;4;999210;993;14
2025;3;916044;917;6
2025;3;980233;905;3
2025;3;908127;951;12
2025;4;987026;987;48
2025;4;999213;987;64
2025;3;900015;973;21
2025;3;937016;937;24
2025;3;918125;915;18
2025;3;912113;952;34
2025;3;912145;952;71
2025;3;904097;930;8
2025;3;999240;930;1
2025;3;918006;684;1
2025;3;999200;901;1
2025;4;999233;925;9
2025;3;953063;952;2
2025;3;980229;914;2
2025;4;912132;962;5
2025;4;999206;962;4
2025;3;999236;905;26
2025;3;972000;972;57
2025;3;907108;960;1
2025;4;912126;912;154
2025;4;926062;907;3
2025;3;999171;700;7
2025;4;977014;977;50
2025;3;999209;977;31
2025;3;999210;957;18
2025;3;934012;937;1
2025;3;904073;904;1
2025;3;907085;934;25
2025;3;910103;984;3
2025;3;984004;948;70
2025;3;941041;675;34
2025;3;907116;993;12
2025;3;919035;676;1
2025;4;919038;676;1
2025;4;968005;972;39
2025;3;918039;958;1
2025;3;918074;958;1
2025;3;918092;958;1
2025;3;918097;958;1
2025;3;999165;958;1
2025;3;908065;915;4
2025;4;999171;915;3
2025;3;908042;915;1
2025;3;969000;969;15
2025;3;999205;969;9
2025;3;966018;966;1
2025;3;926061;977;31
2025;4;961019;987;2
2025;3;969002;996;34
2025;4;996002;996;28
2025;3;910067;910;2
2025;3;910092;910;2
2025;3;912099;910;1
2025;3;968003;968;9
2025;4;999202;941;112
2025;4;936018;936;14
2025;3;999202;936;15
2025;3;999210;963;12
2025;4;934068;987;17
2025;4;967026;676;25
2025;4;999211;998;8
2025;3;953041;953;1
2025;4;907115;906;48
2025;3;912099;958;2
2025;3;700246;933;1
2025;4;913075;963;29
2025;4;958009;958;37
2025;3;900012;950;1
2025;4;972001;972;40
2025;3;960018;960;24
2025;3;999210;960;14
2025;3;907085;914;1
2025;3;905059;905;26
2025;3;953062;954;22
2025;3;994000;994;21
2025;3;975010;975;8
2025;3;960011;960;1
2025;3;949006;949;21
2025;3;949001;949;61
2025;4;966031;949;9
2025;3;912119;952;23
2025;3;977001;977;47
2025;3;925055;909;3
2025;3;999234;929;6
2025;4;918123;941;112
2025;3;946029;946;4
2025;3;980233;982;2
2025;3;947013;947;6
2025;3;964010;964;7
2025;4;967018;967;1
2025;3;999217;962;14
2025;3;925106;960;13
2025;3;964006;964;1
2025;3;913036;913;13
2025;3;912101;956;1
2025;3;999225;957;17
2025;3;900010;905;2
2025;3;999139;942;4
2025;3;953048;953;1
2025;3;918123;917;1
2025;4;957014;957;41
2025;3;945014;945;4
2025;3;904107;904;1
2025;3;987012;934;8
2025;3;999217;934;11
2025;4;966026;966;29
2025;3;906037;906;1
2025;4;968014;968;7
2025;4;951013;951;26
2025;4;949002;676;29
2025;3;907110;916;14
2025;4;947000;947;211
2025;3;942001;942;4
2025;3;919098;918;1
2025;4;961032;961;8
2025;4;961033;961;8
2025;3;999205;996;12
2025;3;919002;919;4
2025;3;999161;919;4
2025;3;907124;905;1
2025;3;973018;942;14
2025;3;915029;941;13
2025;4;912120;949;11
2025;4;999215;949;12
2025;3;912123;938;10
2025;3;973016;973;15
2025;3;999202;938;13
2025;4;999202;964;55
2025;4;999203;964;54
2025;3;999207;950;11
2025;3;965011;965;9
2025;3;994012;994;4
2025;4;999240;956;11
2025;4;912116;945;1
2025;4;945020;945;3
2025;3;900015;938;2
2025;3;973000;5135;1
2025;4;973005;5135;1
2025;3;950026;971;4
2025;4;958006;71;1
2025;4;964007;964;4
2025;3;912143;63;1
2025;3;907056;931;3
2025;3;999213;935;2
2025;3;961019;907;6
2025;3;999227;907;2
2025;3;918017;918;4
2025;3;968004;969;10
2025;4;912134;950;11
2025;3;926013;951;1
2025;3;969010;969;8
2025;4;999206;946;34
2025;4;987016;934;1
2025;4;999205;959;26
2025;4;999212;937;6
2025;3;906089;916;9
2025;3;912110;916;11
2025;4;916051;916;5
2025;3;919093;916;7
2025;3;912130;676;1
2025;3;983001;983;1
2025;3;961034;961;7
2025;3;999206;956;25
2025;4;996004;996;4
2025;3;918139;998;1
2025;4;999203;950;39
2025;4;966024;975;38
2025;3;959018;959;24
2025;3;907136;967;1
2025;3;942028;936;5
2025;3;983002;983;2
2025;3;936021;936;1
2025;3;954020;936;1
2025;3;941037;906;1
2025;4;941038;954;12
2025;4;999209;964;6
2025;3;948047;912;1
2025;3;904048;904;1
2025;3;906054;982;2
2025;4;947010;947;6
2025;4;918108;999;42
2025;3;999208;961;3
2025;3;999210;961;2
2025;3;925073;911;1
2025;3;912107;683;1
2025;3;912126;683;1
2025;3;925094;998;1
2025;4;900017;914;1
2025;4;918114;960;1
2025;3;918122;960;1
2025;4;912143;960;1
2025;3;941037;960;2
2025;4;966024;987;1
2025;3;968001;916;1
2025;3;968004;916;1
2025;4;999209;945;2
2025;3;904053;914;1
2025;4;919088;676;13
2025;4;946004;946;1
2025;4;938011;938;10
2025;3;918115;912;2
2025;4;986018;967;1
2025;3;999202;969;14
2025;4;904110;938;2
2025;3;999207;959;6
2025;3;907128;700;1
2025;3;999205;982;2
2025;4;907115;972;1
2025;4;999231;972;1
2025;3;999127;912;16
2025;3;980235;921;1
2025;4;906085;975;8
2025;4;999203;969;28
2025;3;907077;931;1
2025;4;999203;938;24
2025;4;936016;936;6
2025;4;907113;908;11
2025;4;973011;151;1
2025;3;700243;983;3
2025;4;908139;915;6
2025;3;907110;921;2
2025;3;908149;921;1
2025;4;912118;954;1
2025;3;918111;173;1
2025;4;945004;945;5
2025;3;984004;984;2
2025;4;918108;9;1
2025;4;918112;9;1
2025;4;949002;941;1
2025;4;949003;941;1
2025;3;968003;941;1
2025;3;907124;914;1
2025;4;966024;958;1
2025;3;950024;962;1
2025;4;907129;909;1
2025;4;999206;675;6
2025;3;961019;953;2
2025;4;953068;38;1
2025;4;910106;12;1
2025;3;918106;12;1
2025;4;947044;12;1
2025;3;948045;12;1
2025;4;910119;902;1
2025;3;999204;981;1
2025;3;999233;922;4
2025;4;907115;916;2
2025;4;907119;977;2
2025;4;999202;971;17
2025;4;942029;987;1
2025;4;926061;907;2
2025;4;977001;930;1
2025;4;999217;930;1
2025;3;942004;942;3
2025;3;999127;942;3
2025;3;999168;942;3
2025;3;912144;683;8
2025;3;914028;903;1
2025;4;918113;944;1
2025;4;918120;967;1
2025;3;999240;947;1
2025;4;959016;968;2
2025;4;961019;951;1
2025;4;948000;153;1
2025;4;926002;998;1
2025;3;918013;941;3
2025;3;941037;967;2
2025;4;947042;5026;1
2025;3;912107;993;1
2025;4;953066;941;1
2025;3;912114;217;1
2025;4;919076;912;2
2025;4;948000;987;1
2025;4;918114;907;1
2025;4;999218;931;1
2025;3;953062;5008;1
2025;4;907108;993;11
2025;3;913075;960;1
2025;4;999217;936;2
2025;3;999202;183;2
2025;4;948003;675;2
2025;4;957013;953;1
2025;4;918112;684;2
2025;4;999204;141;1
2025;3;961019;5135;1
2025;3;912123;684;1
2025;4;999240;684;1
2025;4;966031;160;1
2025;4;907108;960;1
2025;4;999203;36;2
2025;3;918112;951;1
2025;4;948003;951;1
2025;4;912120;907;1
2025;4;918120;951;1
2025;4;926062;5108;2
2025;3;999200;5108;2
2025;4;918121;926;1
2025;4;948003;926;1
2025;4;918121;919;1
2025;4;999203;959;3
2025;4;912130;969;1
2025;3;999203;975;1
2025;3;987039;949;1
2025;4;999202;153;1
2025;4;966038;912;1
2025;4;908129;920;2
2025;4;908137;920;2
2025;3;926075;148;1
2025;3;926076;148;1
2025;3;905047;903;1
2025;3;907161;993;1
2025;4;904111;929;3
2025;3;907148;907;1
2025;4;907115;924;1
2025;4;926076;912;2
2025;4;941039;952;1
2025;4;499242;4913;2
2025;3;914032;980;1
2025;3;912076;958;1
2025;3;999217;5035;1
2025;3;918116;153;1
2025;3;918139;153;1
2025;3;918161;153;1
2025;3;999211;966;1
2025;3;910105;935;1
2025;3;926017;935;1
2025;3;937013;935;1
2025;3;912111;87;1
2025;4;912119;87;1
2025;3;999207;87;1
2025;3;999209;87;1
2025;4;918111;683;1
2025;4;918112;683;1
2025;4;913089;61;1
2025;3;999228;61;1
2025;3;918114;153;1
2025;3;918114;146;1
2025;3;999204;146;1
2025;3;999211;160;1
2025;3;953066;148;1
2025;3;904117;929;1
2025;4;918121;151;1
2025;4;941037;683;1
2025;4;999215;901;1
2025;4;910108;902;1
2025;4;907161;907;1
2025;4;999200;909;1
2025;4;912107;912;1
2025;4;999200;914;1
2025;4;912108;945;1
2025;4;900014;977;1
2025;4;999200;993;1
2025;3;993000;993;30
2025;3;907146;907;530
2025;3;999204;950;27
2025;3;973015;973;39
2025;3;961032;961;21
2025;3;907128;931;84
2025;4;907136;931;85
2025;3;907141;931;78
2025;3;907155;931;75
2025;3;999234;700;36
2025;3;907110;907;893
2025;4;999205;907;531
2025;3;949020;913;205
2025;3;953067;913;255
2025;3;912107;912;1025
2025;4;904102;905;36
2025;3;954021;954;64
2025;4;954023;954;29
2025;4;918152;918;75
2025;4;918153;918;75
2025;3;907129;907;603
2025;3;999205;907;374
2025;3;900014;946;223
2025;3;999203;964;42
2025;4;946002;946;67
2025;4;918122;912;3
2025;3;999211;908;16
2025;3;999211;918;49
2025;3;910115;902;11
2025;3;906064;906;7
2025;3;916031;918;31
2025;3;918022;918;48
2025;3;918075;918;69
2025;3;948011;948;139
2025;3;912112;945;9
2025;3;907110;700;47
2025;3;999200;700;74
2025;4;948006;948;250
2025;4;999210;948;169
2025;3;700247;700;31
2025;4;948004;948;277
2025;4;912133;912;83
2025;3;913078;912;244
2025;4;999215;907;194
2025;4;967023;967;42
2025;3;918118;986;20
2025;4;999213;986;11
2025;3;912111;909;72
2025;3;999211;909;66
2025;3;980233;907;97
2025;3;916051;917;10
2025;3;941037;958;244
2025;3;904094;905;50
2025;4;904101;905;38
2025;4;912132;954;108
2025;3;999200;954;110
2025;3;918103;941;35
2025;3;918099;941;18
2025;4;956010;941;10
2025;3;912124;972;58
2025;3;910103;946;129
2025;4;946016;946;118
2025;3;918046;918;76
2025;4;918113;948;561
2025;3;934049;934;11
2025;4;934052;934;9
2025;3;980225;982;1
2025;3;980232;982;1
2025;4;912120;960;31
2025;4;918065;941;18
2025;3;999200;914;38
2025;3;913079;912;136
2025;3;999215;912;169
2025;3;907108;905;141
2025;4;936017;942;52
2025;4;918115;942;52
2025;3;999240;942;96
2025;4;948057;948;237
2025;3;912130;952;131
2025;3;925100;925;35
2025;4;925101;925;22
2025;3;918108;684;126
2025;4;966031;684;1
2025;3;999204;908;17
2025;3;912108;912;738
2025;4;918141;918;53
2025;4;918143;918;46
2025;3;999160;905;8
2025;3;918129;915;18
2025;3;999201;915;16
2025;3;999206;907;781
2025;4;926061;951;76
2025;3;912075;942;6
2025;3;936022;942;61
2025;3;942029;942;63
2025;3;999228;942;81
2025;3;912054;912;32
2025;4;999203;905;64
2025;3;999240;958;228
2025;3;900015;903;6
2025;3;983002;903;6
2025;3;960018;998;20
2025;3;929008;930;2
2025;3;912076;909;1
2025;3;918015;918;53
2025;4;918097;918;28
2025;3;918123;919;110
2025;3;963011;941;50
2025;3;999215;941;50
2025;3;998001;951;127
2025;4;912130;912;365
2025;3;980231;907;3
2025;3;953062;966;155
2025;3;904096;904;10
2025;3;904115;904;10
2025;3;999206;904;8
2025;3;908058;908;2
2025;3;908064;908;8
2025;3;908077;908;5
2025;3;999202;987;321
2025;4;999212;904;5
2025;3;907111;921;6
2025;3;904103;905;45
2025;3;953067;959;19
2025;4;907111;907;303
2025;4;904105;930;26
2025;3;906066;906;6
2025;3;919106;919;47
2025;4;999216;919;47
2025;3;918137;675;27
2025;4;926076;926;350
2025;3;999159;907;7
2025;4;989000;996;21
2025;4;944021;944;18
2025;4;918141;919;58
2025;3;919083;919;109
2025;4;919088;919;62
2025;3;936019;936;47
2025;4;983002;936;8
2025;3;918009;941;25
2025;3;700208;700;8
2025;4;950028;957;23
2025;3;919057;919;71
2025;4;919073;919;28
2025;3;919098;919;37
2025;4;999212;919;48
2025;3;918051;941;13
2025;3;963005;941;32
2025;3;918055;918;57
2025;3;908130;915;26
2025;3;904104;904;8
2025;4;942045;942;17
2025;3;906077;906;46
2025;3;999167;919;46
2025;3;906076;906;39
2025;3;907108;906;81
2025;3;907115;906;79
2025;3;907120;906;30
2025;3;999203;906;46
2025;3;975006;975;9
2025;4;949020;956;36
2025;4;918123;919;110
2025;3;937008;937;32
2025;3;937009;937;46
2025;4;975003;975;36
2025;4;906081;906;33
2025;3;999203;946;49
2025;4;941031;941;7
2025;3;912108;953;4
2025;3;918021;918;26
2025;3;918144;918;44
2025;3;918156;918;9
2025;3;941002;941;14
2025;4;999211;997;12
2025;4;909060;909;35
2025;4;913082;909;35
2025;3;919038;919;40
2025;3;999236;925;16
2025;4;953074;953;92
2025;3;918082;918;11
2025;3;925094;910;33
2025;3;916050;916;5
2025;3;999202;919;48
2025;3;912133;956;49
2025;4;987013;987;117
2025;3;912124;950;14
2025;4;900015;957;21
2025;4;912115;957;25
2025;4;999210;957;25
2025;3;999209;926;80
2025;3;937013;926;148
2025;3;914014;914;3
2025;4;999211;700;11
2025;3;934032;934;22
2025;3;934042;934;23
2025;3;926061;998;35
2025;3;948044;947;147
2025;3;999202;914;24
2025;4;918108;997;65
2025;4;999240;965;6
2025;4;999209;912;116
2025;4;987014;987;167
2025;4;999205;910;12
2025;3;919003;919;25
2025;3;918071;918;20
2025;4;907111;905;34
2025;3;999204;905;35
2025;4;999207;965;14
2025;3;959016;967;261
2025;4;999212;987;257
2025;4;925105;911;11
2025;4;960019;911;12
2025;3;999216;911;1
2025;3;925105;925;29
2025;3;951014;951;22
2025;3;951016;951;36
2025;3;999214;951;19
2025;3;999171;910;5
2025;4;999217;966;17
2025;4;944018;944;55
2025;4;999234;904;3
2025;3;975003;975;9
2025;4;999227;975;7
2025;4;919028;919;2
2025;4;919072;919;2
2025;4;910125;910;14
2025;3;925103;925;27
2025;4;999211;948;69
2025;3;926067;926;125
2025;3;912113;907;1
2025;3;919029;919;3
2025;4;918062;918;11
2025;3;999209;986;15
2025;3;906082;901;3
2025;3;900011;905;2
2025;3;675000;675;18
2025;3;964014;964;5
2025;3;999220;964;4
2025;3;700182;903;2
2025;3;980229;916;4
2025;3;999240;935;23
2025;3;916021;917;5
2025;3;900015;977;72
2025;3;912122;963;101
2025;3;941037;963;102
2025;3;912097;901;2
2025;3;980237;901;2
2025;3;987003;937;32
2025;3;906054;906;2
2025;3;907052;907;7
2025;4;999207;954;42
2025;4;919076;949;69
2025;4;954022;954;21
2025;3;900014;925;38
2025;4;946024;946;67
2025;4;946026;946;92
2025;4;999205;947;59
2025;3;966027;966;34
2025;3;980225;906;3
2025;3;980226;906;1
2025;4;993000;996;80
2025;3;925063;925;1
2025;3;999159;925;3
2025;3;912132;936;3
2025;3;700254;700;12
2025;3;999225;914;9
2025;4;904106;905;17
2025;3;918111;997;32
2025;3;918135;997;29
2025;3;908147;915;15
2025;3;910116;910;22
2025;4;907111;924;2
2025;4;999204;908;2
2025;4;925104;911;7
2025;4;910124;910;7
2025;3;900011;919;11
2025;3;907120;953;2
2025;3;907119;953;1
2025;3;913067;952;1
2025;3;908100;908;3
2025;3;908106;908;1
2025;3;916032;917;4
2025;4;999210;997;17
2025;4;926076;977;119
2025;4;985002;977;116
2025;3;918014;915;2
